"cod_unico","hda_nombre","NDVI","NBR","Alerta_Combustion"
"MN000004000116",NA,0.793710863308345,0.651964381228745,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000116",NA,0.757921596471984,0.595312199371249,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000116",NA,0.802651200799741,0.638743859448584,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000116",NA,0.793049649632758,0.619818124114165,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000115",NA,0.715652899395499,0.605996292266343,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000115",NA,0.496313920026093,0.225837919482671,"INTERMEDIA"
"MN000002000508",NA,0.725917499173111,0.501199954144733,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000105",NA,0.71488615287889,0.577852686895988,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000105",NA,0.624332413952022,0.515996285092996,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000105",NA,0.764783348454107,0.635474082498074,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000105",NA,0.570430268157494,0.52191970710051,"INTERMEDIA"
"MN000004000105",NA,0.761890348487266,0.580562093798607,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000105",NA,0.770556181865522,0.581235758565409,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000105",NA,0.740259274025041,0.516537245584173,"BAJA (Cultivo Sano/Húmedo)"
"MN000010000124",NA,NA,NA,NA
"MN000010000124",NA,NA,NA,NA
"MN000010000124",NA,NA,NA,NA
"MN000010000124",NA,NA,NA,NA
"MN000010000124",NA,NA,NA,NA
"MN000010000124",NA,NA,NA,NA
"MN000010000124",NA,NA,NA,NA
"MN000001000053",NA,0.676998152586799,0.578072726489618,"BAJA (Cultivo Sano/Húmedo)"
"MN000059000006",NA,NA,NA,NA
"MN000059000006",NA,NA,NA,NA
"MN000059000006",NA,NA,NA,NA
"MN000059000006",NA,NA,NA,NA
"MN000015000214",NA,NA,NA,NA
"MN000015000214",NA,NA,NA,NA
"MN000015000214",NA,NA,NA,NA
"MN000002000001",NA,0.503489314543929,0.380708810247381,"INTERMEDIA"
"MN000003000026",NA,0.818504104785577,0.674609056132996,"BAJA (Cultivo Sano/Húmedo)"
"MN000008000043",NA,0.704328031718457,0.567125973443352,"BAJA (Cultivo Sano/Húmedo)"
"MN000055000008",NA,NA,NA,NA
"MN000002000507",NA,0.70662068233949,0.529935026585311,"BAJA (Cultivo Sano/Húmedo)"
"MN000008000043",NA,0.162271834682072,0.179176183528131,NA
"MN000008000043",NA,0.391373988720038,0.222810004742876,"INTERMEDIA"
"MN000008000051",NA,0.0715759369132656,0.125563952745785,NA
"MN000008000051",NA,0.260331985721088,0.128040399333535,"INTERMEDIA"
"MN000008000051",NA,0.416833240132031,0.213349450239306,"INTERMEDIA"
"MN000008000051",NA,0.697155961035226,0.457040420789311,"BAJA (Cultivo Sano/Húmedo)"
"MN000067000009",NA,NA,NA,NA
"MN000067000009",NA,NA,NA,NA
"MN000067000009",NA,NA,NA,NA
"MN000067000009",NA,NA,NA,NA
"MN000067000009",NA,NA,NA,NA
"MN000067000009",NA,NA,NA,NA
"MN000067000009",NA,NA,NA,NA
"MN000067000009",NA,NA,NA,NA
"MN000067000009",NA,NA,NA,NA
"MN000067000009",NA,NA,NA,NA
"MN000067000009",NA,NA,NA,NA
"MN000079000002",NA,NA,NA,NA
"MN000079000002",NA,NA,NA,NA
"MN000079000002",NA,NA,NA,NA
"MN000079000002",NA,NA,NA,NA
"MN000079000002",NA,NA,NA,NA
"MN000016000014",NA,0.160572898868863,0.17073727731217,NA
"MN000016000014",NA,0.172223753319936,0.181466980608282,NA
"MN000016000010",NA,0.425029386295698,0.389319237750695,"INTERMEDIA"
"MN000016000010",NA,0.534685200126785,0.425582204780317,"INTERMEDIA"
"MN000016000013",NA,0.0585436482195855,0.287004121054895,NA
"MN000016000013",NA,0.0272739261065633,0.270179889438521,NA
"MN000016000012",NA,0.519324784029103,0.375002138601786,"INTERMEDIA"
"MN000016000012",NA,0.621593776367335,0.522211766851474,"BAJA (Cultivo Sano/Húmedo)"
"MN000016000012",NA,0.6212212228946,0.509936433578532,"BAJA (Cultivo Sano/Húmedo)"
"MN000016000015",NA,0.479205622641063,0.420298610934048,"INTERMEDIA"
"MN000016000015",NA,0.465764716089806,0.31455875222052,"INTERMEDIA"
"MN000016000015",NA,0.459776646231006,0.44249309319201,"INTERMEDIA"
"MN000016000011",NA,0.346956810650074,0.362955299895257,"INTERMEDIA"
"MN000016000011",NA,0.225532174715879,0.302562881626093,NA
"MN000016000011",NA,0.414667939321301,0.38614939771715,"INTERMEDIA"
"MN000016000011",NA,0.502121109721019,0.464596710062974,"INTERMEDIA"
"MN000016000014",NA,0.181246537220449,0.245838144362102,NA
"MN000016000014",NA,0.187170695711809,0.189136113730315,NA
"MN000016000014",NA,0.289336780347711,0.256045731750621,"INTERMEDIA"
"MN000055000009",NA,NA,NA,NA
"MN000055000009",NA,NA,NA,NA
"MN000055000009",NA,NA,NA,NA
"MN000080000031",NA,NA,NA,NA
"MN000080000031",NA,NA,NA,NA
"MN000080000031",NA,NA,NA,NA
"MN000080000031",NA,NA,NA,NA
"MN000080000031",NA,NA,NA,NA
"MN000080000031",NA,NA,NA,NA
"MN000080000031",NA,NA,NA,NA
"MN000009000017",NA,NA,NA,NA
"MN000009000017",NA,NA,NA,NA
"MN000074000011",NA,NA,NA,NA
"MN000003000027",NA,0.714815650584065,0.488756551535893,"BAJA (Cultivo Sano/Húmedo)"
"MN000008000058",NA,0.311697561713998,-0.0384883145678317,"INTERMEDIA"
"MN000008000058",NA,0.643326506993572,0.456305321283475,"BAJA (Cultivo Sano/Húmedo)"
"MN000008000058",NA,0.833184673870391,0.69091828234148,"BAJA (Cultivo Sano/Húmedo)"
"MN000008000058",NA,0.76847336724582,0.627301676903178,"BAJA (Cultivo Sano/Húmedo)"
"MN000008000058",NA,0.846536499957217,0.691030697242206,"BAJA (Cultivo Sano/Húmedo)"
"MN000008000058",NA,0.868935733431197,0.741929890849489,"BAJA (Cultivo Sano/Húmedo)"
"MN000008000058",NA,0.871949320440894,0.748286838884707,"BAJA (Cultivo Sano/Húmedo)"
"MN000008000058",NA,0.787242935084523,0.643005039567297,"BAJA (Cultivo Sano/Húmedo)"
"MN000008000058",NA,0.829780265257673,0.662606433656821,"BAJA (Cultivo Sano/Húmedo)"
"MN000005000150",NA,0.66046661527865,0.36720674881251,"BAJA (Cultivo Sano/Húmedo)"
"MN000005000150",NA,0.688580128278885,0.434230801483176,"BAJA (Cultivo Sano/Húmedo)"
"MN000005000150",NA,0.704847257430031,0.456393038086167,"BAJA (Cultivo Sano/Húmedo)"
"MN000076000007",NA,NA,NA,NA
"MN000073000004",NA,NA,NA,NA
"MN000073000004",NA,NA,NA,NA
"MN000073000004",NA,NA,NA,NA
"MN000073000004",NA,NA,NA,NA
"MN000110000010",NA,0.0293603041119077,0.156929145713966,NA
"MN000110000010",NA,0.145136818422757,0.187965675152842,NA
"MN000110000010",NA,0.0603252020096843,0.196819131355262,NA
"MN000110000040",NA,0.338879046997594,0.146386647727199,"INTERMEDIA"
"MN000110000040",NA,0.315797981608098,0.271650275279723,"INTERMEDIA"
"MN000110000040",NA,0.24033647260489,0.290925836054994,NA
"MN000110000040",NA,0.113486467040607,0.22880370448689,NA
"MN000110000040",NA,-0.0211762823286816,0.190641259023174,NA
"MN000067000001",NA,NA,NA,NA
"MN000067000001",NA,NA,NA,NA
"MN000067000001",NA,NA,NA,NA
"MN000067000001",NA,NA,NA,NA
"MN000067000001",NA,NA,NA,NA
"MN000104000002",NA,NA,NA,NA
"MN000104000002",NA,NA,NA,NA
"MN000104000002",NA,NA,NA,NA
"MN000104000002",NA,NA,NA,NA
"MN000091000020",NA,NA,NA,NA
"MN000091000026",NA,NA,NA,NA
"MN000091000026",NA,NA,NA,NA
"MN000091000026",NA,NA,NA,NA
"MN000091000026",NA,NA,NA,NA
"MN000091000026",NA,NA,NA,NA
"MN000004000122",NA,0.777900239546545,0.647485022619131,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000122",NA,0.747632032184715,0.543163046301743,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000122",NA,0.716566740331196,0.556040870417994,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000122",NA,0.648548011176444,0.539562464489845,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000122",NA,0.625179858032754,0.563033513912976,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000122",NA,0.778754123760318,0.646869854619677,"BAJA (Cultivo Sano/Húmedo)"
"MN000003000023",NA,0.842343956796621,0.71821789445969,"BAJA (Cultivo Sano/Húmedo)"
"MN000003000023",NA,0.785153084589789,0.640402960378309,"BAJA (Cultivo Sano/Húmedo)"
"MN000009000010",NA,NA,NA,NA
"MN000069000005",NA,NA,NA,NA
"MN000069000005",NA,NA,NA,NA
"MN000069000005",NA,NA,NA,NA
"MN000058000025",NA,NA,NA,NA
"MN000074000006",NA,NA,NA,NA
"MN000074000006",NA,NA,NA,NA
"MN000074000006",NA,NA,NA,NA
"MN000074000006",NA,NA,NA,NA
"MN000074000006",NA,NA,NA,NA
"MN000074000006",NA,NA,NA,NA
"MN000104000010",NA,NA,NA,NA
"MN000104000010",NA,NA,NA,NA
"MN000104000010",NA,NA,NA,NA
"MN000104000010",NA,NA,NA,NA
"MN000105000001",NA,NA,NA,NA
"MN000105000001",NA,NA,NA,NA
"MN000062000001",NA,NA,NA,NA
"MN000062000001",NA,NA,NA,NA
"MN000066000008",NA,NA,NA,NA
"MN000001000056",NA,0.712626127123269,0.496037378851993,"BAJA (Cultivo Sano/Húmedo)"
"MN000001000056",NA,0.757340106288704,0.59442410795952,"BAJA (Cultivo Sano/Húmedo)"
"MN000001000056",NA,0.71874801584523,0.543428921948821,"BAJA (Cultivo Sano/Húmedo)"
"MN000001000056",NA,0.765238308711814,0.612266456461843,"BAJA (Cultivo Sano/Húmedo)"
"MN000001000056",NA,0.730021606842806,0.584184362975148,"BAJA (Cultivo Sano/Húmedo)"
"MN000001000056",NA,0.71849933185386,0.561907815981251,"BAJA (Cultivo Sano/Húmedo)"
"MN000001000056",NA,0.659292948689413,0.473819206776537,"BAJA (Cultivo Sano/Húmedo)"
"MN000001000019",NA,0.427400296032922,0.0235683619264649,"INTERMEDIA"
"MN000001000051",NA,0.746108269390068,0.60020193820766,"BAJA (Cultivo Sano/Húmedo)"
"MN000001000051",NA,0.760903517876669,0.609251159514362,"BAJA (Cultivo Sano/Húmedo)"
"MN000001000060",NA,0.661611213539788,0.434359101913379,"BAJA (Cultivo Sano/Húmedo)"
"MN000001000060",NA,0.726191438316194,0.584315404021259,"BAJA (Cultivo Sano/Húmedo)"
"MN000001000060",NA,0.723701284053929,0.52138316619107,"BAJA (Cultivo Sano/Húmedo)"
"MN000001000060",NA,0.701277336895442,0.486110920797043,"BAJA (Cultivo Sano/Húmedo)"
"MN000001000060",NA,0.768079421034013,0.608944061827377,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000017",NA,0.763165448992134,0.543338542357017,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000017",NA,0.786477703722681,0.614057339461181,"BAJA (Cultivo Sano/Húmedo)"
"MN000007000204",NA,NA,NA,NA
"MN000007000222",NA,NA,NA,NA
"MN000007000222",NA,NA,NA,NA
"MN000007000222",NA,NA,NA,NA
"MN000054000001",NA,NA,NA,NA
"MN000054000001",NA,NA,NA,NA
"MN000054000001",NA,NA,NA,NA
"MN000008000088",NA,NA,NA,NA
"MN000008000088",NA,NA,NA,NA
"MN000008000088",NA,NA,NA,NA
"MN000058000012",NA,NA,NA,NA
"MN000058000012",NA,NA,NA,NA
"MN000058000012",NA,NA,NA,NA
"MN000058000012",NA,NA,NA,NA
"MN000014000001",NA,NA,NA,NA
"MN000014000001",NA,NA,NA,NA
"MN000014000001",NA,NA,NA,NA
"MN000014000003",NA,NA,NA,NA
"MN000014000003",NA,NA,NA,NA
"MN000014000003",NA,NA,NA,NA
"MN000014000003",NA,NA,NA,NA
"MN000014000003",NA,NA,NA,NA
"MN000014000003",NA,NA,NA,NA
"MN000006000031",NA,NA,NA,NA
"MN000006000031",NA,NA,NA,NA
"MN000006000031",NA,NA,NA,NA
"MN000006000031",NA,NA,NA,NA
"MN000006000031",NA,NA,NA,NA
"MN000016000016",NA,0.206794287155991,-0.239557100517563,"ALTA (Extrema Resequedad)"
"MN000016000016",NA,0.151397493562519,-0.317849178625515,"ALTA (Extrema Resequedad)"
"MN000016000016",NA,0.0797193599189905,-0.199311430575208,"ALTA (Extrema Resequedad)"
"MN000006000031",NA,NA,NA,NA
"MN000004000107",NA,0.506393469530083,0.195051909077814,"INTERMEDIA"
"MN000004000114",NA,0.0681914879241845,0.206797989891109,NA
"MN000003000046",NA,0.677247590160138,0.472670708085499,"BAJA (Cultivo Sano/Húmedo)"
"MN000006000022",NA,0.81964913160367,0.696850959285076,"BAJA (Cultivo Sano/Húmedo)"
"MN000006000022",NA,0.49170723018327,0.460342154157857,"INTERMEDIA"
"MN000006000022",NA,0.831572687152282,0.671441017310749,"BAJA (Cultivo Sano/Húmedo)"
"MN000101000002",NA,NA,NA,NA
"MN000101000002",NA,NA,NA,NA
"MN000101000002",NA,NA,NA,NA
"MN000101000002",NA,NA,NA,NA
"MN000015000212",NA,NA,NA,NA
"MN000015000212",NA,NA,NA,NA
"MN000015000212",NA,NA,NA,NA
"MN000015000212",NA,NA,NA,NA
"MN000015000212",NA,NA,NA,NA
"MN000015000212",NA,NA,NA,NA
"MN000015000212",NA,NA,NA,NA
"MN000015000212",NA,NA,NA,NA
"MN000105000001",NA,NA,NA,NA
"MN000105000001",NA,NA,NA,NA
"MN000105000001",NA,NA,NA,NA
"MN000105000001",NA,NA,NA,NA
"MN000105000001",NA,NA,NA,NA
"MN000063000013",NA,NA,NA,NA
"MN000063000013",NA,NA,NA,NA
"MN000063000013",NA,NA,NA,NA
"MN000063000002",NA,NA,NA,NA
"MN000063000002",NA,NA,NA,NA
"MN000063000002",NA,NA,NA,NA
"MN000063000002",NA,NA,NA,NA
"MN000063000002",NA,NA,NA,NA
"MN000063000002",NA,NA,NA,NA
"MN000063000012",NA,NA,NA,NA
"MN000063000012",NA,NA,NA,NA
"MN000063000012",NA,NA,NA,NA
"MN000063000012",NA,NA,NA,NA
"MN000063000012",NA,NA,NA,NA
"MN000063000012",NA,NA,NA,NA
"MN000055000004",NA,NA,NA,NA
"MN000055000004",NA,NA,NA,NA
"MN000055000004",NA,NA,NA,NA
"MN000009000010",NA,NA,NA,NA
"MN000009000010",NA,NA,NA,NA
"MN000009000010",NA,NA,NA,NA
"MN000009000010",NA,NA,NA,NA
"MN000009000010",NA,NA,NA,NA
"MN000009000010",NA,NA,NA,NA
"MN000009000010",NA,NA,NA,NA
"MN000009000010",NA,NA,NA,NA
"MN000009000010",NA,NA,NA,NA
"MN000009000020",NA,NA,NA,NA
"MN000009000020",NA,NA,NA,NA
"MN000009000020",NA,NA,NA,NA
"MN000009000020",NA,NA,NA,NA
"MN000009000020",NA,NA,NA,NA
"MN000009000020",NA,NA,NA,NA
"MN000002000503",NA,NA,NA,NA
"MN000002000503",NA,NA,NA,NA
"MN000002000510",NA,NA,NA,NA
"MN000002000012",NA,0.221686563459031,-0.0325189589590437,"ALTA (Extrema Resequedad)"
"MN000005000086",NA,0.565765184781048,0.371271786140278,"INTERMEDIA"
"MN000005000087",NA,0.427924904724783,0.0450546871732982,"INTERMEDIA"
"MN000005000087",NA,0.462818351238936,0.0975748100266058,"INTERMEDIA"
"MN000005000087",NA,0.46086350480367,0.109198448032641,"INTERMEDIA"
"MN000005000095",NA,0.162248822194258,0.223793306745885,NA
"MN000005000095",NA,0.182658150096042,0.185095831629919,NA
"MN000005000149",NA,0.098813430013522,0.146866183636882,NA
"MN000005000149",NA,0.0549122222005146,0.159350340229892,NA
"MN000005000149",NA,0.719524961073137,0.557848540969754,"BAJA (Cultivo Sano/Húmedo)"
"MN000005000149",NA,0.589403508649713,0.484231550341507,"INTERMEDIA"
"MN000005000150",NA,0.384263983231324,0.366845386945284,"INTERMEDIA"
"MN000009000002",NA,0.494197404431731,0.0910962275424494,"INTERMEDIA"
"MN000009000002",NA,0.541356832117207,0.163522369407523,"INTERMEDIA"
"MN000009000002",NA,0.544503803837591,0.190398001354766,"INTERMEDIA"
"MN000009000002",NA,0.640289536128749,0.321092536103275,"BAJA (Cultivo Sano/Húmedo)"
"MN000009000002",NA,0.69127543217435,0.354841772205715,"BAJA (Cultivo Sano/Húmedo)"
"MN000009000002",NA,0.388697089566399,0.206406471823366,"INTERMEDIA"
"MN000009000002",NA,0.384376899848042,0.063704172788174,"INTERMEDIA"
"MN000009000002",NA,0.4455122587315,0.0971498204427152,"INTERMEDIA"
"MN000009000002",NA,0.573811601771898,0.209473862042147,"INTERMEDIA"
"MN000009000002",NA,0.394317755728592,0.0371585221470568,"INTERMEDIA"
"MN000009000002",NA,0.513296129344516,0.131875715004087,"INTERMEDIA"
"MN000009000002",NA,0.57598241304675,0.134649475781131,"INTERMEDIA"
"MN000009000002",NA,0.591575505139788,0.150817202919039,"INTERMEDIA"
"MN000009000002",NA,0.568452533291176,0.180390338234733,"INTERMEDIA"
"MN000009000002",NA,0.58023065682685,0.25846540620028,"INTERMEDIA"
"MN000009000002",NA,0.516347711540989,0.311444829586138,"INTERMEDIA"
"MN000009000002",NA,0.596179496735756,0.277270527703875,"INTERMEDIA"
"MN000009000002",NA,0.351577512760006,0.208630908440508,"INTERMEDIA"
"MN000009000002",NA,0.601071826302034,0.223148826598673,"BAJA (Cultivo Sano/Húmedo)"
"MN000009000002",NA,0.497835993336373,0.12547386344244,"INTERMEDIA"
"MN000009000002",NA,0.503256448944534,0.103354928180062,"INTERMEDIA"
"MN000009000006",NA,NA,NA,NA
"MN000009000011",NA,NA,NA,NA
"MN000009000011",NA,NA,NA,NA
"MN000009000011",NA,NA,NA,NA
"MN000009000011",NA,NA,NA,NA
"MN000009000011",NA,NA,NA,NA
"MN000009000011",NA,NA,NA,NA
"MN000009000012",NA,NA,NA,NA
"MN000009000012",NA,NA,NA,NA
"MN000009000012",NA,NA,NA,NA
"MN000009000012",NA,NA,NA,NA
"MN000009000012",NA,NA,NA,NA
"MN000009000012",NA,NA,NA,NA
"MN000009000012",NA,NA,NA,NA
"MN000056000012",NA,NA,NA,NA
"MN000056000012",NA,NA,NA,NA
"MN000056000012",NA,NA,NA,NA
"MN000056000003",NA,NA,NA,NA
"MN000056000003",NA,NA,NA,NA
"MN000056000003",NA,NA,NA,NA
"MN000056000003",NA,NA,NA,NA
"MN000099000002",NA,NA,NA,NA
"MN000099000002",NA,NA,NA,NA
"MN000090000003",NA,NA,NA,NA
"MN000090000003",NA,NA,NA,NA
"MN000090000003",NA,NA,NA,NA
"MN000052000001",NA,NA,NA,NA
"MN000052000001",NA,NA,NA,NA
"MN000052000001",NA,NA,NA,NA
"MN000052000001",NA,NA,NA,NA
"MN000076000005",NA,NA,NA,NA
"MN000076000005",NA,NA,NA,NA
"MN000105000005",NA,NA,NA,NA
"MN000105000005",NA,NA,NA,NA
"MN000105000005",NA,NA,NA,NA
"MN000105000005",NA,NA,NA,NA
"MN000105000005",NA,NA,NA,NA
"MN000105000005",NA,NA,NA,NA
"MN000105000003",NA,NA,NA,NA
"MN000105000003",NA,NA,NA,NA
"MN000105000003",NA,NA,NA,NA
"MN000009000010",NA,NA,NA,NA
"MN000061000001",NA,NA,NA,NA
"MN000061000001",NA,NA,NA,NA
"MN000061000001",NA,NA,NA,NA
"MN000061000001",NA,NA,NA,NA
"MN000001000065",NA,0.736009781646329,0.537019502739031,"BAJA (Cultivo Sano/Húmedo)"
"MN000001000065",NA,0.65909345356525,0.495474651486317,"BAJA (Cultivo Sano/Húmedo)"
"MN000001000065",NA,0.640963682496619,0.439146741029031,"BAJA (Cultivo Sano/Húmedo)"
"MN000001000065",NA,0.203353338428245,0.218635118637474,NA
"MN000066000009",NA,NA,NA,NA
"MN000066000009",NA,NA,NA,NA
"MN000066000009",NA,NA,NA,NA
"MN000073000001",NA,NA,NA,NA
"MN000073000001",NA,NA,NA,NA
"MN000073000001",NA,NA,NA,NA
"MN000004000107",NA,0.770690425734323,0.53104119099052,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000107",NA,0.641689055715012,0.459635141791298,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000107",NA,0.558324392637041,0.363201048052429,"INTERMEDIA"
"MN000004000030",NA,0.258380659198353,-0.127418266145082,"INTERMEDIA"
"MN000004000030",NA,0.255106095757969,-0.147282818397402,"INTERMEDIA"
"MN000003000021",NA,0.69041438511913,0.515511098087696,"BAJA (Cultivo Sano/Húmedo)"
"MN000003000010",NA,0.553060276766913,0.169121464557334,"INTERMEDIA"
"MN000003000003",NA,0.675512246203524,0.510862783667845,"BAJA (Cultivo Sano/Húmedo)"
"MN000003000003",NA,0.719512630022891,0.566349575991459,"BAJA (Cultivo Sano/Húmedo)"
"MN000003000003",NA,0.731876604524187,0.567649916426871,"BAJA (Cultivo Sano/Húmedo)"
"MN000003000003",NA,0.732559701473284,0.576764271661305,"BAJA (Cultivo Sano/Húmedo)"
"MN000003000002",NA,0.702057151739557,0.523528333995282,"BAJA (Cultivo Sano/Húmedo)"
"MN000003000002",NA,0.711545944426449,0.54355316253172,"BAJA (Cultivo Sano/Húmedo)"
"MN000003000002",NA,0.739992392421224,0.59458830310568,"BAJA (Cultivo Sano/Húmedo)"
"MN000003000019",NA,0.71878331404864,0.56521440285527,"BAJA (Cultivo Sano/Húmedo)"
"MN000003000019",NA,0.69890060398409,0.56343338103076,"BAJA (Cultivo Sano/Húmedo)"
"MN000003000019",NA,0.727300136004718,0.5672339008614,"BAJA (Cultivo Sano/Húmedo)"
"MN000003000005",NA,0.766387748392912,0.614113460379723,"BAJA (Cultivo Sano/Húmedo)"
"MN000003000005",NA,0.780470018037825,0.534163736874009,"BAJA (Cultivo Sano/Húmedo)"
"MN000006000038",NA,NA,NA,NA
"MN000006000038",NA,NA,NA,NA
"MN000006000038",NA,NA,NA,NA
"MN000006000038",NA,NA,NA,NA
"MN000006000038",NA,NA,NA,NA
"MN000009000140",NA,NA,NA,NA
"MN000009000140",NA,NA,NA,NA
"MN000009000140",NA,NA,NA,NA
"MN000009000140",NA,NA,NA,NA
"MN000010000118",NA,NA,NA,NA
"MN000010000118",NA,NA,NA,NA
"MN000010000118",NA,NA,NA,NA
"MN000010000118",NA,NA,NA,NA
"MN000010000118",NA,NA,NA,NA
"MN000010000118",NA,NA,NA,NA
"MN000052000009",NA,NA,NA,NA
"MN000052000009",NA,NA,NA,NA
"MN000052000009",NA,NA,NA,NA
"MN000005000100",NA,0.624310572666566,0.425963510026256,"BAJA (Cultivo Sano/Húmedo)"
"MN000005000100",NA,0.761164515399152,0.607436416636417,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000109",NA,0.299721348234096,-0.125274852458054,"INTERMEDIA"
"MN000004000109",NA,0.17248473705062,-0.360894299176264,"ALTA (Extrema Resequedad)"
"MN000004000109",NA,0.209576980820955,-0.286686292099021,"ALTA (Extrema Resequedad)"
"MN000004000109",NA,0.318818396604336,-0.0556368568056338,"INTERMEDIA"
"MN000004000109",NA,0.231849739052665,-0.180607769116693,"ALTA (Extrema Resequedad)"
"MN000004000120",NA,0.480830415290797,0.174468403985562,"INTERMEDIA"
"MN000004000120",NA,0.519831594609764,0.208362640874537,"INTERMEDIA"
"MN000004000120",NA,0.427912774625563,0.118805657212551,"INTERMEDIA"
"MN000002000011",NA,0.000670020349116987,0.191270405958081,NA
"MN000002000011",NA,0.0032987963622239,0.235706416591046,NA
"MN000004000077",NA,0.699251521016751,0.565581567563663,"BAJA (Cultivo Sano/Húmedo)"
"MN000004000077",NA,0.538424969498166,0.441006648993549,"INTERMEDIA"
"MN000002000003",NA,0.327904955240053,0.104973074461854,"INTERMEDIA"
"MN000002000003",NA,0.463060556677812,0.0936630592549445,"INTERMEDIA"
"MN000002000003",NA,0.594345158181542,0.276043660100193,"INTERMEDIA"
"MN000002000003",NA,0.57811846394602,0.251881880464913,"INTERMEDIA"
"MN000002000003",NA,0.629416023560783,0.348712894163634,"BAJA (Cultivo Sano/Húmedo)"
"MN000002000003",NA,0.471525749267154,0.0986983479047627,"INTERMEDIA"
"MN000002000003",NA,0.502142035892116,0.123262726187644,"INTERMEDIA"
"MN000002000010",NA,0.527913635987599,0.368361298009667,"INTERMEDIA"
"MN000002000010",NA,0.539536820978523,0.36470075819581,"INTERMEDIA"
"MN000002000010",NA,0.5662604523704,0.478884941794279,"INTERMEDIA"
"MN000002000010",NA,0.456008886014576,0.458229476923394,"INTERMEDIA"
"MN000002000010",NA,0.494832032587321,0.466611514099144,"INTERMEDIA"
"MN000002000010",NA,0.0952580489110134,0.302037486620272,NA
"MN000002000010",NA,-0.0180382602988796,0.217961224316262,NA
"MN000002000010",NA,0.033697274697628,0.297362696777032,NA
"MN000052000007",NA,NA,NA,NA
"MN000052000007",NA,NA,NA,NA
"MN000052000007",NA,NA,NA,NA
"MN000052000007",NA,NA,NA,NA
"MN000052000007",NA,NA,NA,NA
"MN000002000508",NA,0.727014980582108,0.587926885673099,"BAJA (Cultivo Sano/Húmedo)"
"MN000074000007",NA,NA,NA,NA
"MN000058000021",NA,NA,NA,NA
"MN000110000040",NA,0.332395948315392,0.379923303030815,"INTERMEDIA"
"MN000017000003",NA,NA,NA,NA
"MN000017000003",NA,NA,NA,NA
"MN000017000003",NA,NA,NA,NA
